candidate_id,firstname,lastname,email,password,skills,location,education,preferredJobTitle,experience,preferredJobType,preferredWorkType,softSkills
2526,Aamir,Waqas,aamirwaqas.67@hotmail.com,%F((RSpw4E,"Google Cloud, cloud, Google Cloud, Google Cloud, AWS, Azure",Rawalpindi,Bachelors,Cloud Engineer,0,Full-time,Remote,"Communication, Teamwork"
2527,Asad,Ghaffar,asadghaffar.99@hotmail.com,a7JH47Wu*q,"Hive, MapReduce, MapReduce, Spark, MapReduce, MapReduce",Sialkot,Intermediate,Big Data Engineer,2,Full-time,Onsite,"Problem Solving, Teamwork"
2528,Ayesha,Usman,ayeshausman.58@gmail.com,_0qnIPlvx+,"incident escalation, security policies, security tool management, network traffic analysis",Sialkot,Bachelors,Security Operations Center (SOC) Analyst,2,Full-time,Onsite,"Adaptability, Problem Solving, Teamwork"
2529,Mian,Ramadan,mianramadan.88@hotmail.com,9_(5@SD!#x,"linuxCI/CD, DevOps, Kubernetes, Kubernetes",Multan,PhD,DevOps Engineer,18,Part-time,Remote,"Teamwork, Communication"
2530,Muhammad,Ismail,muhammadismail.28@hotmail.com,)!5S!_Kn#m,"Hadoop, Spark, Spark, MapReduce, Hadoop, Hive",Peshawar,Intermediate,Big Data Engineer,1,Contract,Onsite,"Communication, Adaptability, Problem Solving, Teamwork"
2531,Mahrukh,Bilal,mahrukhbilal.54@gmail.com,43G&a2vu&%,"linuxCI/CD, DevOps, Kubernetes, Docker, DevOps",Sukkur,PhD,DevOps Engineer,0,Full-time,Onsite,"Adaptability, Communication, Problem Solving, Teamwork"
2532,Muzammal,Bilal,muzammalbilal.67@outlook.com,VKbK&D(t@1,"data, analytics, machine learning, data, python",Faisalabad,Intermediate,Data Scientist,2,Contract,Onsite,"Adaptability, Problem Solving"
2533,Mujtaba,Shahbaz,mujtabashahbaz.11@hotmail.com,!1iNWRsGns,"Android, iOS, iOS, iOS, iOS, Swift",Peshawar,Bachelors,Mobile App Developer,5,Part-time,Onsite,"Adaptability, Problem Solving, Communication, Teamwork"
2534,Kiran,Fazal,kiranfazal.27@outlook.com,TX4!dfSk^4,"social engineering, wireless security, threat modeling, social engineering, vulnerability assessment",Bahawalpur,Bachelors,Ethical Hacker,1,Full-time,Remote,Communication
2535,Shaukat,Nasir,shaukatnasir.96@hotmail.com,k%my3E%2xj,"SQL, PostgreSQL, SQL, Oracle, PostgreSQL",Nawabshah,Masters,Database Administrator,5,Full-time,Remote,"Teamwork, Communication, Adaptability, Problem Solving"
2536,Karen,Ameen,karenameen.64@hotmail.com,Hz0Y^g5v!p,"NoSQL, Oracle, Oracle",Bahawalpur,Masters,Database Administrator,8,Full-time,Remote,Teamwork
2537,Fawad,Farooq,fawadfarooq.73@outlook.com,ON7DrJ5r%x,"computer vision, computer vision, NLP, deep learning",Faisalabad,PhD,AI Engineer,17,Contract,Remote,"Adaptability, Problem Solving"
2538,Zahid,Nisar,zahidnisar.67@outlook.com,0h7T4Fdm^Q,"helpdesk, ticketing, helpdesk, ticketing, ticketing, customer service",Lahore,Bachelors,IT Support Specialist,4,Contract,Remote,"Communication, Problem Solving, Teamwork, Adaptability"
2539,Owais,Ullah,owaisullah.56@gmail.com,@kB9p0(f8Y,"Unreal Engine, C#, 3D modeling, 3D modeling",Quetta,Intermediate,Game Developer,2,Contract,Remote,"Problem Solving, Communication, Teamwork"
2540,Sheharyar,Khan,sheharyarkhan.96@outlook.com,3@UGCxs(_u,"iOS, Android, iOS, iOS, Android, Kotlin",Rawalpindi,Intermediate,Mobile App Developer,0,Internship,Remote,"Adaptability, Problem Solving"
2541,Rabia,Habib,rabiahabib.98@gmail.com,d1FIwzK%*b,"requirements gathering, process improvement, process improvement, process improvement, stakeholder management, requirements gathering",Bahawalpur,Masters,Business Analyst,2,Contract,Onsite,Adaptability
2542,Muhammad,Ghulam,muhammadghulam.58@hotmail.com,+)x8Pxov9h,"algorithm, algorithm, data structure, algorithm",Sukkur,Bachelors,Software Engineer,5,Full-time,Onsite,"Teamwork, Problem Solving, Communication"
2543,Faheem,Qadir,faheemqadir.84@outlook.com,4fDOoF)t(5,"CNN, image processing, object detection",Rawalpindi,Bachelors,Computer Vision Engineer,5,Part-time,Remote,Problem Solving
2544,Muzammal,Amjad,muzammalamjad.76@outlook.com,F@)P01XnJn,"object detection, CNN, object detection",Peshawar,Intermediate,Computer Vision Engineer,2,Part-time,Onsite,"Communication, Adaptability"
2545,Eddie,Naeem,eddienaeem.86@hotmail.com,PVDxLHIf_7,"CNN, image processing, CNN",Quetta,Intermediate,Computer Vision Engineer,0,Contract,Remote,"Adaptability, Communication, Problem Solving, Teamwork"
2546,Samak,Zaib,samakzaib.19@outlook.com,Tx10Wq1t(d,"frontend, JavaScript, CSS, CSS",Nawabshah,Bachelors,Web Developer,0,Full-time,Onsite,"Communication, Teamwork"
2547,Kiki,Arshad,kikiarshad.63@hotmail.com,$8gTepkEQY,"requirements gathering, requirements gathering, requirements gathering",Sukkur,PhD,Business Analyst,10,Full-time,Onsite,"Teamwork, Problem Solving, Communication, Adaptability"
2548,Khan,Rahman,khanrahman.45@outlook.com,#E)OITav8p,"Android, Kotlin, Kotlin",Bahawalpur,Bachelors,Mobile App Developer,5,Full-time,Remote,Problem Solving
2549,Muzammal,Iqbal,muzammaliqbal.38@gmail.com,&WC8xg$eM5,"deep learning, NLP, machine learning, NLP, computer vision",Quetta,Bachelors,AI Engineer,1,Contract,Remote,"Adaptability, Teamwork, Communication"
2550,Ghulam,Nasir,ghulamnasir.21@gmail.com,LQ!6i&MkwX,"Adobe XD, Adobe XD, Figma",Islamabad,Masters,UI/UX Designer,3,Part-time,Remote,"Teamwork, Problem Solving, Communication"
2551,Sadaf,Kumar,sadafkumar.47@gmail.com,+1WuT1XjE8,"HTML, HTML, web, CSS, backend",Nawabshah,PhD,Frontend Developer,18,Part-time,Remote,Communication
2552,Mizha,Akhtar,mizhaakhtar.20@gmail.com,g*86Q9Etq^,"programming, programming, coding, data structure",Nawabshah,Intermediate,Software Engineer,1,Part-time,Remote,"Adaptability, Problem Solving, Communication"
2553,Jehangeer,Noor,jehangeernoor.38@gmail.com,)*$Fj8mqK1,"Unreal Engine, Unity, Unreal Engine, Unity, C#, Unity",Lahore,Bachelors,Game Developer,4,Contract,Remote,"Communication, Adaptability"
2554,Zeeshan,Tariq,zeeshantariq.44@outlook.com,uVhWqSQY&0,"customer service, troubleshooting, helpdesk, troubleshooting, helpdesk, customer service",Hyderabad,PhD,IT Support Specialist,1,Internship,Remote,"Teamwork, Problem Solving"
2555,Aleena,Big,aleenabig.22@gmail.com,s54%WZQqF*,"Swift, Swift, Android, Swift, Swift",Sukkur,Intermediate,Mobile App Developer,1,Part-time,Remote,"Problem Solving, Adaptability, Communication, Teamwork"
2556,Khan,Bhatti,khanbhatti.64@hotmail.com,I77yDwp2)A,"network configuration, switching, DHCP, firewall configuration, DNS, network security protocols",Sukkur,Masters,Network Administrator,3,Part-time,Remote,"Teamwork, Adaptability"
2557,Arooba,Ullah,aroobaullah.63@gmail.com,_3Ced#LW&y,"object detection, image processing, object detection",Hyderabad,Bachelors,Computer Vision Engineer,4,Full-time,Remote,"Problem Solving, Teamwork, Adaptability, Communication"
2558,Hazara,Kamal,hazarakamal.21@hotmail.com,2A5HC@IzM),"deep learning, machine learning, deep learning",Multan,Intermediate,AI Engineer,0,Internship,Onsite,Adaptability
2559,Usman,Abas,usmanabas.70@outlook.com,FF7_KQgV#R,"Hadoop, Spark, Hadoop",Hyderabad,Bachelors,Big Data Engineer,0,Part-time,Remote,"Teamwork, Adaptability, Problem Solving"
2560,Arooha,Razaq,arooharazaq.98@gmail.com,htg14EDvu*,"CSS, HTML, backend, frontend, JavaScript",Multan,Intermediate,Web Developer,1,Full-time,Onsite,Adaptability
2561,Muzammal,Begum,muzammalbegum.44@outlook.com,)V5*3Qfjau,"MapReduce, MapReduce, Hive",Gujranwala,Masters,Big Data Engineer,8,Full-time,Onsite,Problem Solving
2562,Saima,Faisal,saimafaisal.54@gmail.com,H#4aY%Y_Ag,"Unity, Unreal Engine, 3D modeling, Unity, 3D modeling",Nawabshah,Intermediate,Game Developer,2,Contract,Remote,Communication
2563,DAWOOD,Islam,dawoodislam.77@outlook.com,5#c&t0HaPI,"threat detection, security tool management, incident escalation, security incident handling, log analysis",Peshawar,Masters,Security Operations Center (SOC) Analyst,2,Contract,Onsite,"Communication, Problem Solving, Adaptability"
2564,Annie,Ejaz,annieejaz.39@gmail.com,JRV$TVOk*5,"JUnit, QA, pytest, QA, Selenium, Selenium",Bahawalpur,Bachelors,Quality Assurance Engineer,1,Part-time,Remote,Communication
2565,Hasnain,Taj,hasnaintaj.50@hotmail.com,^*5IStsKld,"computer vision, computer vision, deep learning, NLP, deep learning",Karachi,Masters,Machine Learning Engineer,4,Part-time,Onsite,Problem Solving
2566,Kathrine,Javaid,kathrinejavaid.83@gmail.com,SO9pBdAH@3,"IaC, Azure, Google Cloud",Sukkur,Masters,Cloud Engineer,5,Full-time,Remote,Teamwork
2567,Mirha,Bi,mirhabi.13@gmail.com,_w1OusCJYr,"vulnerability assessment, malware analysis, cryptography, cryptography, incident response, penetration testing",Gujranwala,PhD,Cybersecurity Analyst,16,Contract,Remote,"Communication, Problem Solving"
2568,Ahmed,Sattar,ahmedsattar.98@outlook.com,*&F%Bdl12I,"OpenCV, image processing, image processing",Faisalabad,Masters,Computer Vision Engineer,8,Contract,Onsite,"Teamwork, Problem Solving, Adaptability, Communication"
2569,Saddam,Arif,saddamarif.22@outlook.com,*G73LXm0#Z,"VPN, firewall configuration, DHCP, network monitoring, VPN",Nawabshah,Bachelors,Network Administrator,4,Contract,Remote,"Communication, Adaptability, Teamwork"
2570,Ameer,Asen,ameerasen.15@gmail.com,j#6^hTLtXG,"JavaScript, backend, HTML, HTML, HTML",Multan,Bachelors,Backend Developer,5,Contract,Remote,"Teamwork, Communication"
2571,Amra,Riaz,amrariaz.58@hotmail.com,_N7EaClci3,"Unity, C#, 3D modeling",Sialkot,PhD,Game Developer,9,Contract,Onsite,"Adaptability, Teamwork, Problem Solving"
2572,Jahanzaib,Mahmood,jahanzaibmahmood.90@gmail.com,M&l6*RTi%E,"NLP, NLP, deep learning, machine learning, computer vision",Islamabad,Masters,AI Engineer,4,Full-time,Onsite,"Communication, Problem Solving, Adaptability, Teamwork"
2573,Nazy,Saeed,nazysaeed.27@gmail.com,IQsVz2wZ*8,"computer vision, computer vision, deep learning",Gujranwala,Bachelors,Machine Learning Engineer,5,Part-time,Remote,Problem Solving
2574,Shaukat,Shafi,shaukatshafi.49@outlook.com,$Lp4HdcQA_,"Spark, Scala, Scala",Hyderabad,PhD,Big Data Engineer,16,Part-time,Remote,"Adaptability, Teamwork, Problem Solving, Communication"
2575,Owais,Bakhsh,owaisbakhsh.33@outlook.com,ZgMZIB5W!7,"strategy, business, ITIL",Faisalabad,Intermediate,IT Consultant,0,Part-time,Remote,"Problem Solving, Adaptability"
2576,Ahmed,Zubair,ahmedzubair.54@hotmail.com,(65FHBujjA,"CSS, HTML, web, CSS",Quetta,Masters,Frontend Developer,7,Part-time,Onsite,"Adaptability, Problem Solving"
2577,Jehangeer,Ghulam,jehangeerghulam.41@outlook.com,#H7(0Whds#,"data structure, coding, data structure",Sialkot,Intermediate,Software Engineer,0,Part-time,Remote,"Problem Solving, Communication, Teamwork"
2578,Haris,Bukhari,harisbukhari.23@gmail.com,ol6WB0kuR(,"security, networking, Linux, security, security",Gujranwala,Bachelors,System Administrator,5,Full-time,Onsite,"Adaptability, Problem Solving, Communication, Teamwork"
2579,Manahil,Imran,manahilimran.67@hotmail.com,)+k57EcJZu,"HTML, HTML, frontend, web, frontend",Sialkot,Masters,Frontend Developer,1,Part-time,Remote,"Teamwork, Communication, Problem Solving"
2580,Abir,Altaf,abiraltaf.69@gmail.com,N1OGJCle$i,"CSS, web, backend, frontend",Multan,PhD,Web Developer,3,Full-time,Remote,"Communication, Teamwork, Adaptability, Problem Solving"
2581,Salam,Umer,salamumer.52@hotmail.com,Bek6PIy99(,"JavaScript, CSS, HTML, frontend, CSS, backend",Faisalabad,Masters,Backend Developer,4,Full-time,Remote,"Teamwork, Problem Solving"
2582,Hasnain,Abid,hasnainabid.65@outlook.com,flJ+dQMf^5,"algorithm, coding, algorithm, programming",Lahore,Intermediate,Software Engineer,0,Full-time,Remote,"Teamwork, Problem Solving, Adaptability, Communication"
2583,Mustansar,Mumtaz,mustansarmumtaz.18@gmail.com,#Y!4XMNl&P,"Hadoop, Spark, MapReduce, Spark, MapReduce",Rawalpindi,Bachelors,Big Data Engineer,4,Part-time,Onsite,Teamwork
2584,Adeena,Altaf,adeenaaltaf.89@outlook.com,IL3W1hx9f_,"R, machine learning, python, data, python, statistics",Nawabshah,PhD,Data Scientist,0,Contract,Remote,"Communication, Teamwork, Adaptability"
2585,Haris,Satar,harissatar.40@hotmail.com,Tc4fQMect*,"strategy, TOGAF, strategy, strategy",Abbottabad,Bachelors,IT Consultant,1,Part-time,Onsite,"Communication, Teamwork"
2586,Zafar,Asen,zafarasen.67@hotmail.com,V3b3!WMf#+,"stakeholder management, requirements gathering, requirements gathering, stakeholder management, stakeholder management",Bahawalpur,Masters,Business Analyst,6,Part-time,Onsite,"Adaptability, Teamwork, Problem Solving, Communication"
2587,Usama,Mehmood,usamamehmood.51@gmail.com,2+5JBb5XLS,"coding, algorithm, data structure, algorithm, data structure, data structure",Peshawar,Intermediate,Software Engineer,2,Contract,Onsite,Teamwork
2588,Thinker,Ishaq,thinkerishaq.87@gmail.com,!kAGobe!F2,"network security design, security governance, network security design, security risk assessment, identity and access management, security risk assessment",Rawalpindi,PhD,Security Architect,11,Full-time,Remote,"Communication, Teamwork"
2589,Waseem,Jamal,waseemjamal.47@hotmail.com,)6oAZlKou+,"QA, testing, QA, automation",Hyderabad,Intermediate,Quality Assurance Engineer,0,Internship,Onsite,Adaptability
2590,Saad,Islam,saadislam.88@hotmail.com,!lSAMG&^9&,"hyperledger, smart contract, ethereum, blockchain, smart contract",Quetta,Masters,Blockchain Developer,1,Full-time,Remote,"Communication, Problem Solving, Adaptability, Teamwork"
2591,Ameer,Jan,ameerjan.95@outlook.com,77ljE($x_2,"ticketing, customer service, ticketing",Nawabshah,PhD,IT Support Specialist,12,Contract,Remote,"Adaptability, Problem Solving, Teamwork, Communication"
2592,Aman,Afzal,amanafzal.56@gmail.com,Sc9AA*5e)Y,"incident response, incident response, vulnerability assessment, risk assessment, threat intelligence",Quetta,PhD,Cybersecurity Analyst,7,Full-time,Remote,"Problem Solving, Teamwork, Adaptability, Communication"
2593,Sajida,Sarfraz,sajidasarfraz.32@outlook.com,0&8SX+Nxt#,"consulting, strategy, consulting, consulting, TOGAF",Karachi,Masters,IT Consultant,5,Contract,Onsite,"Problem Solving, Adaptability"
2594,Ayeza,Kamran,ayezakamran.31@outlook.com,9zNfHDwP_9,"Kotlin, Kotlin, Kotlin, Android, Swift",Rawalpindi,PhD,Mobile App Developer,16,Part-time,Onsite,"Communication, Problem Solving, Adaptability, Teamwork"
2595,Hassam,Masih,hassammasih.63@outlook.com,3nEIMw_E%3,"switching, network configuration, network configuration",Sialkot,Intermediate,Network Administrator,1,Full-time,Onsite,"Problem Solving, Communication, Adaptability"
2596,Adeena,Rahman,adeenarahman.88@hotmail.com,I6wSU@Sq#T,"strategy, TOGAF, business, TOGAF",Peshawar,Intermediate,IT Consultant,2,Contract,Remote,"Communication, Teamwork"
2597,Ayub,Chand,ayubchand.71@hotmail.com,Z7e8E0SR_q,"frontend, frontend, HTML, HTML, frontend, CSS",Sialkot,PhD,Web Developer,18,Contract,Onsite,"Teamwork, Problem Solving, Communication, Adaptability"
2598,Aamir,Salman,aamirsalman.42@gmail.com,A!^5gjJa_K,"CSS, web, CSS, HTML",Lahore,PhD,Frontend Developer,2,Contract,Onsite,Communication
2599,Samak,Shafi,samakshafi.70@outlook.com,WR38S9nuz(,"HTML, JavaScript, JavaScript, HTML",Bahawalpur,Intermediate,Backend Developer,1,Contract,Remote,"Adaptability, Communication"
2600,Haseeb,Shehzad,haseebshehzad.53@outlook.com,I$i5Zkp@$E,"Hadoop, MapReduce, MapReduce",Hyderabad,Intermediate,Big Data Engineer,1,Full-time,Onsite,"Adaptability, Problem Solving, Communication"
2601,Saad,Nasir,saadnasir.15@gmail.com,+5VFcCXrw0,"scrum, agile, scrum, PMP, scrum",Islamabad,Intermediate,IT Project Manager,2,Full-time,Remote,"Adaptability, Problem Solving, Communication, Teamwork"
2602,Hasnayn,Big,hasnaynbig.89@hotmail.com,mNv40GYp$*,"image processing, object detection, object detection, OpenCV, object detection",Bahawalpur,Masters,Computer Vision Engineer,2,Part-time,Onsite,Communication
2603,Sarah,Parveen,sarahparveen.86@gmail.com,K$7hfFZs@*,"Sketch, Adobe XD, Adobe XD, Figma",Sukkur,PhD,UI/UX Designer,5,Full-time,Remote,"Problem Solving, Teamwork"
2604,Alexis,Shehzad,alexisshehzad.92@gmail.com,#ifErRAP14,"business, TOGAF, consulting, consulting, consulting",Multan,Bachelors,IT Consultant,0,Part-time,Remote,"Teamwork, Problem Solving"
2605,Minz,Ansari,minzansari.30@outlook.com,Q!z#1^nvXK,"C#, Unity, Unity, Unity, Unreal Engine, Unity",Gujranwala,Intermediate,Game Developer,1,Contract,Onsite,"Problem Solving, Adaptability, Teamwork, Communication"
2606,Aruba,Waris,arubawaris.85@outlook.com,Oa4!IG8mN&,"penetration testing, network security, exploit development, penetration testing, metasploit",Peshawar,Intermediate,Ethical Hacker,1,Part-time,Onsite,"Communication, Problem Solving, Adaptability, Teamwork"
2607,Zia,Ismail,ziaismail.37@outlook.com,#6M4xy+q%e,"frontend, frontend, frontend",Faisalabad,Masters,Backend Developer,0,Contract,Remote,"Communication, Adaptability"
2608,Sheraz,Yar,sherazyar.10@hotmail.com,z9O%dU@%$8,"NLP, machine learning, NLP",Peshawar,PhD,AI Engineer,2,Contract,Remote,"Communication, Teamwork, Adaptability"
2609,Rida,Kumar,ridakumar.76@hotmail.com,$RPHW9zvh8,"Google Cloud, AWS, Azure, cloud, AWS",Sukkur,Bachelors,Cloud Engineer,4,Part-time,Remote,"Teamwork, Communication, Problem Solving, Adaptability"
2610,Saif,Habib,saifhabib.47@outlook.com,$72HY3w_&S,"identity and access management, network security design, security compliance, security governance, secure coding practices",Bahawalpur,Masters,Security Architect,3,Contract,Onsite,"Problem Solving, Communication, Teamwork"
2611,Aafaq,Razzaq,aafaqrazzaq.19@hotmail.com,$uC%drtOU6,"agile, PRINCE2, scrum",Sukkur,Intermediate,IT Project Manager,1,Part-time,Remote,Teamwork
2612,Hareem,Dad,hareemdad.85@gmail.com,%7Urqv)n7!,"Kotlin, iOS, Kotlin, Kotlin, iOS, Android",Hyderabad,Masters,Mobile App Developer,0,Internship,Onsite,"Problem Solving, Communication, Adaptability, Teamwork"
2613,Nazy,Dutt,nazydutt.86@outlook.com,h_7TAxc+X(,"smart contract, smart contract, ethereum, smart contract, blockchain, hyperledger",Sukkur,Intermediate,Blockchain Developer,0,Internship,Onsite,"Teamwork, Communication"
2614,Saamiya,Siddiqui,saamiyasiddiqui.67@gmail.com,F%nx39WKtj,"machine learning, statistics, statistics, python, machine learning",Faisalabad,Intermediate,Data Scientist,0,Contract,Remote,"Communication, Problem Solving, Teamwork"
2615,Sahar,Khan,saharkhan.35@gmail.com,J+C)BEc)#5,"security policies, network traffic analysis, network traffic analysis",Peshawar,Masters,Security Operations Center (SOC) Analyst,10,Full-time,Onsite,"Communication, Teamwork"
2616,Sheraz,Yousaf,sherazyousaf.23@hotmail.com,U^)6^sGpcH,"frontend, JavaScript, JavaScript, HTML, web",Islamabad,Masters,Frontend Developer,7,Full-time,Onsite,"Adaptability, Teamwork, Communication"
2617,Fatima,Qadir,fatimaqadir.47@gmail.com,Z#4RH#2Ofx,"stakeholder management, stakeholder management, stakeholder management",Sialkot,Intermediate,Business Analyst,0,Full-time,Remote,"Communication, Teamwork, Adaptability"
2618,Kathrine,Nawab,kathrinenawab.50@hotmail.com,1*nHHIYr@u,"data, analytics, python, R, R, analytics",Bahawalpur,PhD,Data Scientist,3,Part-time,Remote,"Adaptability, Teamwork"
2619,Hassam,Qasim,hassamqasim.35@hotmail.com,hMy3Dmczy%,"ITIL, business, business, strategy, ITIL, consulting",Bahawalpur,PhD,IT Consultant,11,Part-time,Remote,"Teamwork, Communication, Adaptability"
2620,Adnan,Ijaz,adnanijaz.77@gmail.com,v*)1sNXt*E,"security, Linux, security, Linux",Peshawar,PhD,System Administrator,12,Contract,Remote,Adaptability
2621,Salman,Shakeel,salmanshakeel.74@hotmail.com,*9YKJkpn9D,"strategy, TOGAF, strategy, business, business, TOGAF",Lahore,Masters,IT Consultant,9,Contract,Remote,"Problem Solving, Adaptability, Teamwork"
